PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6,PAH 3.3(Flitecam data),PAH G7.6,PAH G7.8,H2,H2_12,PAH PLAT7,f_evsg,G76,G78,G76 Dave,G78 Dave,PAH 12.7
8.59190083679847E-06,4.33855025703523E-06,1.49146050345923E-05,4.68138574559837E-07,2.61314376853932E-06,1.64799361733371E-06,1.55682998604222E-05,3.68138714265681E-06,2.1078347662225E-07,6.31791511784775E-08,2.97602140992327E-05,0.127029203329855,3.25009806529011E-05,1.15281077611595E-05,1.35089300781421E-05,6.4163146486787E-06,1.55317174094466E-06
8.19338575435782E-06,4.52266746652074E-06,1.47811489845292E-05,4.49230837781901E-07,2.61279085118215E-06,1.770583775668E-06,1.53544935852256E-05,3.78840308784405E-06,2.2184779571825E-07,6.24946002448105E-08,2.95390438948456E-05,0.158583100422816,3.20546304620688E-05,1.18632236564659E-05,1.34126896671834E-05,6.57788609792962E-06,1.54455764998825E-06
8.09557931586319E-06,4.90798285008153E-06,1.48972573746145E-05,4.18845568631552E-07,2.55950213177674E-06,2.78633990976664E-06,1.54626622659254E-05,3.94917284920422E-06,2.62722233112566E-07,8.16349039788534E-08,3.08410455531516E-05,0.219127230646644,3.22804475538638E-05,1.23666673481713E-05,1.34433016730379E-05,6.83559826867596E-06,1.54903758206789E-06
8.6217889940097E-06,5.3833744906148E-06,1.54219791289554E-05,3.73487461839087E-07,2.3803928694657E-06,3.32126358496821E-06,1.5940937218559E-05,4.31464411140774E-06,3.56876039877589E-07,1.12427893881116E-07,3.40241254311212E-05,0.301237886690936,3.32789127120171E-05,1.35111251112439E-05,1.34850602173152E-05,7.33284637100744E-06,1.6115896828513E-06
9.12200442861082E-06,5.72773478799719E-06,1.57355852547245E-05,3.35659256113334E-07,2.07886268611906E-06,2.78249153633602E-06,1.62042753418357E-05,4.82818432862852E-06,4.73792832419872E-07,1.49980169454839E-07,3.83342040216435E-05,0.401654627499555,3.38286674910564E-05,1.51192545294223E-05,1.33420898370703E-05,7.9728432836316E-06,1.63748972004661E-06
9.34530354577267E-06,6.0335034125213E-06,1.58349243484769E-05,2.93498263827075E-07,1.83288290668351E-06,3.17964703505695E-06,1.60480792814464E-05,5.24860787821493E-06,5.8387029044903E-07,1.89295007147491E-07,4.33673756746174E-05,0.502028467693058,3.3502586597042E-05,1.64357930506775E-05,1.30857572139141E-05,8.58070177889405E-06,1.62010868241271E-06
9.41347770909655E-06,6.38186183648828E-06,1.59609905184293E-05,2.58665592693668E-07,1.64448584970866E-06,4.10370563724248E-06,1.58218606986016E-05,5.49049501494538E-06,6.62906240785954E-07,2.07972313913519E-07,4.78566703149368E-05,0.567598644899433,3.30303239960975E-05,1.71932523643031E-05,1.30219262707324E-05,9.0140802386311E-06,1.63034238038324E-06
8.67944400848527E-06,6.07230767022955E-06,1.48900507968007E-05,2.31616762467509E-07,1.43626429262755E-06,3.24439445711655E-06,1.48967077619713E-05,5.34325031457628E-06,6.57684426149353E-07,2.01043962309442E-07,4.70548501769662E-05,0.59336375467988,3.10989391972451E-05,1.67321618276829E-05,1.21715394646202E-05,8.61945206563377E-06,1.51544605039946E-06
7.36177722152935E-06,5.05381427918385E-06,1.24894380130104E-05,2.13529225760007E-07,1.29185908861857E-06,2.16636943194679E-06,1.26498010009656E-05,4.44367331240217E-06,5.57200241032956E-07,1.7682552340336E-07,3.88038548320192E-05,0.574551838278698,2.64082103557506E-05,1.39151745838366E-05,1.01109524630678E-05,6.91810077884705E-06,1.23950612752976E-06
6.35649815785183E-06,4.1443773748832E-06,1.04522106990138E-05,2.02493836794612E-07,1.25794996889002E-06,1.95024983049559E-06,1.05535332878268E-05,3.38012358224476E-06,4.404801647418E-07,1.53549211872173E-07,2.97723809323752E-05,0.510721362742154,2.20319613755245E-05,1.05847136940975E-05,8.20369639039817E-06,5.03846717760094E-06,1.02901392085866E-06
5.54314129721169E-06,3.62744388629214E-06,9.30403194665102E-06,1.97093656310744E-07,1.20731036828875E-06,1.17754429331344E-06,9.39597027581379E-06,2.80916389913084E-06,3.62955242563099E-07,1.4544405396882E-07,2.45331032677205E-05,0.450725278337376,1.96153883781357E-05,8.79677765283007E-06,7.2094430830021E-06,4.0998481746886E-06,9.07534343956681E-07
4.81333782878572E-06,3.16282230656665E-06,8.26161145841712E-06,2.05469724092621E-07,1.07595677925475E-06,1.18151674331611E-06,8.42203017491491E-06,2.46058223057215E-06,3.0267704922868E-07,1.30827441114114E-07,2.12543702304927E-05,0.413632054932464,1.75821536215988E-05,7.70520893620514E-06,6.49506431385356E-06,3.69824520860054E-06,8.17653500680541E-07
4.35170481834461E-06,2.80241923440628E-06,7.35171879037977E-06,1.85212504555992E-07,1.01273231413645E-06,1.12523829059445E-06,7.55195075423177E-06,2.17618747822087E-06,2.69577881313281E-07,1.17533277132718E-07,1.87579185954016E-05,0.393885360043752,1.57657424096077E-05,6.81463882641554E-06,5.9031971129342E-06,3.4302550704328E-06,7.26396086447919E-07
4.19984561571548E-06,2.72647227344278E-06,6.80257783228215E-06,1.5995452629862E-07,9.612190648152E-07,1.23963181104369E-06,7.00819266808395E-06,2.03856242458304E-06,2.68969415549859E-07,1.20343453132299E-07,1.78680390788839E-05,0.405719758074926,1.46305721472031E-05,6.38367180569975E-06,5.51522999941332E-06,3.2408098862348E-06,6.73793283668347E-07
3.81983733166417E-06,2.57307150724337E-06,6.5232211733746E-06,1.35768943747597E-07,8.346156022523E-07,9.03156947423659E-07,6.67283449224108E-06,2.01222696092902E-06,2.71221266518083E-07,1.1389634818545E-07,1.72238824602356E-05,0.432696297627087,1.39304655406642E-05,6.30120341778537E-06,5.19035268518014E-06,3.1560861943507E-06,6.7386782945098E-07
3.40353707354767E-06,2.30417000434975E-06,5.86122484985347E-06,1.11621713919009E-07,7.36616523457126E-07,7.23877374177676E-07,6.00650763639991E-06,1.89959182523256E-06,2.47851489002844E-07,1.00449503019768E-07,1.5581166470698E-05,0.457166653967775,1.25394160076797E-05,5.94849126563055E-06,4.6244184404864E-06,2.96679029422775E-06,6.03040337454347E-07
3.00611929614703E-06,2.01589945006098E-06,5.39019077628135E-06,9.70021699187267E-08,7.02107263778415E-07,7.9141137740043E-07,5.46951413603214E-06,1.72623545839679E-06,2.14197711713458E-07,9.73964474842156E-08,1.33408190816026E-05,0.455995964195129,1.14183677543277E-05,5.40563315249997E-06,4.26733392977118E-06,2.71309462682994E-06,5.06034815078746E-07
2.6244145434412E-06,1.7674257342628E-06,5.23539695221852E-06,7.75932966930263E-08,6.11547422547948E-07,4.84692708740942E-07,5.186994000261E-06,1.65766892916969E-06,2.05165770941255E-07,9.78288905189094E-08,1.16533310087153E-05,0.447724869857932,1.08285678693643E-05,5.19091997317151E-06,4.05604861585663E-06,2.63897078888016E-06,4.42193747054533E-07
2.39866091677719E-06,1.6346177802713E-06,4.49729145644941E-06,7.87685050657355E-08,5.10071023464466E-07,3.80812602141091E-07,4.48922824393149E-06,1.54826876132628E-06,1.86369185090516E-07,8.99787713234256E-08,1.0780260733628E-05,0.474966795823188,9.37188528038266E-06,4.84833798569884E-06,3.52708813253623E-06,2.49863896535808E-06,3.52940185404623E-07
2.10636305842808E-06,1.39333776307772E-06,4.05658687592001E-06,6.23996102836072E-08,3.83075986404031E-07,2.73098372398402E-07,3.98486115807175E-06,1.44443272493273E-06,1.5042147256639E-07,3.26372827928278E-07,9.40044836265276E-06,0.513926004073093,8.31894918289905E-06,4.5231798399645E-06,3.07063205806584E-06,2.26358393629488E-06,3.6613883771259E-08
1.83185487098993E-06,1.16323497519298E-06,3.54691492330915E-06,5.60971665470317E-08,3.31954126083534E-07,2.78004973123955E-07,3.39366889486446E-06,1.26918273638393E-06,1.16658286244222E-07,2.67008685430757E-07,8.02472949487678E-06,0.53320031303604,7.08475351086607E-06,3.97439193072152E-06,2.60563576781415E-06,1.95736378905702E-06,6.94311655394975E-08
1.54501485807803E-06,9.78712479149146E-07,2.96103216736718E-06,5.46957720568766E-08,3.17206269308937E-07,-1.10448276069223E-07,2.84003718356137E-06,1.10308067902549E-06,9.7016304507071E-08,6.26357555459307E-08,6.33234625509971E-06,0.548874173875594,5.92897068941377E-06,3.45425038016553E-06,2.1895383996612E-06,1.67883464697764E-06,2.11385467212668E-07
1.20330996775824E-06,7.71825466693123E-07,2.53995847955778E-06,4.71194152195397E-08,2.68366320168623E-07,3.60033955750327E-08,2.43417680228785E-06,9.65219645695417E-07,8.39316661873415E-08,7.15190356293861E-08,4.98888249420044E-06,0.558069948367722,5.08168097134484E-06,3.02254439904808E-06,1.89252532706044E-06,1.45367463817913E-06,1.85356595294393E-07
1.0794682979254E-06,6.50382584263935E-07,2.09578870004762E-06,4.40068636951032E-08,2.27279622027393E-07,1.78374895222377E-07,2.03452783935037E-06,7.681866485876E-07,8.34648356188629E-08,8.13976282539608E-08,4.41240051630049E-06,0.533259571491111,4.24735844872927E-06,2.40554392201488E-06,1.65266991092905E-06,1.20949740840136E-06,1.86087043762321E-07
9.88611898372341E-07,5.94568242152014E-07,1.90050913673606E-06,4.64181594065572E-08,2.37855387990367E-07,-1.8142205047858E-08,1.77729168621787E-06,6.2715583794305E-07,7.67303716288132E-08,6.82456205288887E-08,3.71668450892399E-06,0.496375213062088,3.71034237689474E-06,1.96391191762299E-06,1.46844443904305E-06,1.01791154641211E-06,1.67387056699217E-07
8.80583105780406E-07,5.82270069011853E-07,1.53854628685702E-06,6.06035296865474E-08,2.34088227556546E-07,-2.96888173885565E-08,1.41542190009086E-06,5.16470369194522E-07,5.87571000853498E-08,5.15898661121075E-08,3.29417477309435E-06,0.447308257586713,2.95488911460997E-06,1.61730506485754E-06,1.15651899283859E-06,8.52169243225514E-07,1.4953695538701E-07
7.95860361408705E-07,5.61075176101832E-07,1.38532275281345E-06,5.44229019148027E-08,2.17188823427709E-07,5.08100949334331E-08,1.32472047878407E-06,4.69861069721749E-07,5.56174615483759E-08,5.63446573652146E-08,2.97132302429252E-06,0.390224050656101,2.76553734431316E-06,1.47135001960617E-06,1.04109930260826E-06,7.67385231108667E-07,1.1897286378626E-07
7.19270156563629E-07,5.3022184535285E-07,1.32808403247335E-06,4.88656722517787E-08,1.88957640053133E-07,-1.15659838178564E-07,1.28187415033257E-06,4.32231450562225E-07,4.92597530409447E-08,5.87501372315821E-08,2.66434255250941E-06,0.32303888791051,2.67608970362439E-06,1.35351446255326E-06,1.02703612466701E-06,7.21329555314205E-07,9.48082178228989E-08
6.09566469694268E-07,4.44492474173821E-07,1.41428819492604E-06,4.51270779175987E-08,1.78176556158488E-07,-3.40720597677586E-08,1.30652434929086E-06,4.36625504210535E-07,4.23760973085484E-08,3.98760160191202E-08,2.04138078145778E-06,0.221481851959792,2.72755040560316E-06,1.36727425526267E-06,9.72455090670653E-07,6.77657658042891E-07,1.22776706233759E-07
5.69038283427522E-07,3.5994420421102E-07,1.08204977221412E-06,2.89758613769533E-08,1.64276929604873E-07,7.87738364527649E-08,1.03338021763894E-06,3.7768720272194E-07,3.37217147687396E-08,2.91004648870379E-08,1.81435801442374E-06,0.165306339607796,2.15732422690264E-06,1.18271146289906E-06,7.70108706180749E-07,5.98009374959116E-07,1.20799608440853E-07
7.55000891011552E-06,3.20604833329711E-06,1.52717947140708E-05,4.45961613814406E-07,2.78798839110212E-06,9.1543129910955E-07,1.58210754778007E-05,3.48697838049764E-06,1.60238017793672E-07,6.45487613826359E-08,2.80195618175683E-05,0.11029313409493,3.3028684738999E-05,1.09193249646109E-05,0,0,1.34853361900166E-06
8.16265696836731E-06,3.39763544776006E-06,1.5789028803209E-05,4.53392542378565E-07,2.94106143302949E-06,1.4721119537049E-06,1.65663468522805E-05,3.71759618074929E-06,1.69762273478638E-07,5.96849932641424E-08,3.00779161824036E-05,0.148274357890164,3.45845418807739E-05,1.16414948288279E-05,1.32137020346754E-05,6.02001795735955E-06,1.41489764650993E-06
8.55632741243473E-06,3.51240589915288E-06,1.65679088269398E-05,4.5755043933268E-07,3.06268625468345E-06,1.48580984130194E-06,1.73600872054717E-05,3.90637979983287E-06,1.70628131378249E-07,6.83763503818084E-08,3.10117799282257E-05,0.167781773664013,3.62415847238446E-05,1.22326627283188E-05,1.3989584093461E-05,6.42512129005963E-06,1.44535590044577E-06
8.88715717887629E-06,3.4881871520893E-06,1.691640028707E-05,4.7052458528752E-07,3.11040510524705E-06,1.34567031098155E-06,1.77847600431895E-05,3.93775839064772E-06,1.59537865173066E-07,7.78115622875856E-08,3.08587883451439E-05,0.145369530937652,3.71281480484352E-05,1.23309234551289E-05,1.46030443105621E-05,6.59426284065201E-06,1.4762688523041E-06
8.85752698137047E-06,3.38319569967701E-06,1.68008691811981E-05,4.77744342427246E-07,3.06565036156513E-06,1.32227358255433E-06,1.76135577067254E-05,3.81999059953398E-06,1.37960465561338E-07,8.13110430269699E-08,3.02174854008383E-05,0.110825382025183,3.67707394762059E-05,1.19621386101389E-05,1.48744031688237E-05,6.55069768571294E-06,1.447392961115E-06
8.39385301960616E-06,3.23336366529237E-06,1.59390816213744E-05,4.68688847652076E-07,2.91373565605443E-06,1.24260418104425E-06,1.662525211181E-05,3.56485441834165E-06,1.2210700541619E-07,7.48411542697476E-08,2.91801394688722E-05,0.107688418741114,3.47075147626868E-05,1.11631904754874E-05,1.46521214433043E-05,6.29584276873825E-06,1.38945394025105E-06
8.00420610968002E-06,3.08908169187942E-06,1.48215424706973E-05,4.40248128750041E-07,2.6775704005177E-06,1.08363289444903E-06,1.54133336701928E-05,3.31421232962322E-06,1.28442151161671E-07,6.67732929971159E-08,2.8726020247966E-05,0.135994804998015,3.21774672830627E-05,1.03783154008863E-05,1.4088597547654E-05,5.93878015514709E-06,1.34174045826122E-06
7.89879144090204E-06,3.09559974439229E-06,1.50887822342653E-05,4.10663875376049E-07,2.49191067488829E-06,1.21541187385828E-06,1.52033953961355E-05,3.38772835309943E-06,1.61265375394674E-07,6.48693121512062E-08,2.96189533398236E-05,0.189537279911329,3.17391920799504E-05,1.06085277116171E-05,1.37695973609827E-05,5.8581801420231E-06,1.30843107735576E-06
8.01934752845226E-06,3.22239190435382E-06,1.54060588140061E-05,3.87243396700729E-07,2.43870022597163E-06,1.241541098601E-06,1.5523234603904E-05,3.67267627169591E-06,2.01865900948462E-07,7.32508885582912E-08,3.12731696284479E-05,0.257034434049618,3.24069006927674E-05,1.15008300380515E-05,1.36374888248735E-05,6.07339923023014E-06,1.26895311305011E-06
7.88764940532536E-06,3.18485601235863E-06,1.53412395781912E-05,3.650148545296E-07,2.37371403138463E-06,7.40455351331513E-07,1.54577403534527E-05,3.83524779399687E-06,2.14273177875276E-07,9.32258075402592E-08,3.19201817731044E-05,0.29804651159925,3.22701723803713E-05,1.20099158677555E-05,1.33757110966667E-05,6.21850138136128E-06,1.2218265991438E-06
7.79083349014107E-06,2.96343740840845E-06,1.45890759641093E-05,3.47340808402962E-07,2.23929812642998E-06,7.95769364784314E-07,1.46223203262986E-05,3.59717836539731E-06,2.03440142880556E-07,1.10990437100544E-07,3.12021213878468E-05,0.29177702435835,3.05261174493245E-05,1.12644115452863E-05,1.27755509643416E-05,5.92909860350043E-06,1.15705334396284E-06
7.4205981939994E-06,2.71691525280956E-06,1.34911293600838E-05,3.35483181246205E-07,2.08745386529461E-06,6.2467192739896E-07,1.351672269453E-05,3.2125299915807E-06,1.80814913090569E-07,1.17060408991374E-07,2.88862726243781E-05,0.256049816733538,2.82180293753433E-05,1.005990147023E-05,1.19910255559364E-05,5.46752339859012E-06,1.09556570024934E-06
6.75324519412913E-06,2.54482156679251E-06,1.2867056969778E-05,3.32966534054245E-07,2.01882395106796E-06,6.09804251187781E-07,1.28057796631405E-05,3.04179491074835E-06,1.50939792592346E-07,9.90190393506022E-08,2.61844125711899E-05,0.226369924704832,2.67338374009038E-05,9.52525180308712E-06,1.11466305943478E-05,5.12161362006774E-06,1.06382673342752E-06
6.44370338905068E-06,2.54403982340965E-06,1.24468454485529E-05,3.42139028910477E-07,2.0418234982931E-06,7.14998578437208E-07,1.24912688605339E-05,2.99427426059203E-06,1.44360578785742E-07,7.91325438946875E-08,2.50026791892036E-05,0.225680336052108,2.60772525713279E-05,9.37644290180783E-06,1.06564984505402E-05,4.94117318722217E-06,1.04541104333863E-06
6.19706247266999E-06,2.62200166743457E-06,1.20107656060915E-05,3.52667022590797E-07,2.01499005520168E-06,8.46051332651984E-07,1.22109836002646E-05,2.90305284151566E-06,1.54458884776258E-07,6.65223575977234E-08,2.47772284070482E-05,0.226395101982812,2.54921182982873E-05,9.090786895393E-06,1.03294330001433E-05,4.72483939177032E-06,1.06123066568487E-06
5.97582854521034E-06,2.66346374725121E-06,1.16296451543886E-05,3.6332495844452E-07,1.96353390941878E-06,6.74417684448596E-07,1.18740685838555E-05,2.7695260317224E-06,1.50270415405713E-07,5.64172430969588E-08,2.3999480232573E-05,0.199462366407876,2.47887615715954E-05,8.67265335152734E-06,1.00792013449435E-05,4.49871051992476E-06,1.06257317078038E-06
6.10812048455001E-06,2.74401957759437E-06,1.1781953871788E-05,3.62039666459013E-07,1.97530346453464E-06,8.24662129570827E-07,1.19045851794274E-05,2.73826301226324E-06,1.48262855161634E-07,6.23236056226593E-08,2.36269057910275E-05,0.180254205104407,2.485246918843E-05,8.57475453151779E-06,1.01893697983598E-05,4.47093086436439E-06,1.06045392730674E-06
6.55775380463554E-06,2.97231244630209E-06,1.23275322234411E-05,3.65894723652164E-07,2.04726853354502E-06,1.1146652852116E-06,1.25246069592526E-05,2.88365511104868E-06,1.73434939958345E-07,7.93010905966728E-08,2.5414904976089E-05,0.198527563360976,2.61468504664849E-05,9.03004372482174E-06,1.07481397115292E-05,4.73483377723526E-06,1.11367325472746E-06
7.08713346976438E-06,3.25094771289775E-06,1.31445735445753E-05,3.84022503224453E-07,2.1221869248998E-06,1.25912189222919E-06,1.33863104921215E-05,3.09307680375962E-06,2.00285986659881E-07,8.58810108505662E-08,2.75375365683255E-05,0.212863362974153,2.79457758534185E-05,9.68583887690505E-06,1.14696773754126E-05,5.0764396498225E-06,1.19938457438449E-06
7.47209181626452E-06,3.40976178729393E-06,1.37054329281874E-05,4.07069035836894E-07,2.2225152623254E-06,1.36506786555013E-06,1.3923099838268E-05,3.16832706263422E-06,1.96275376307017E-07,7.42099224543458E-08,2.8092083246865E-05,0.19372109358133,2.90663979065783E-05,9.92148187226128E-06,1.1894613267946E-05,5.17941069688841E-06,1.28901858917757E-06
7.50751828890363E-06,3.45182410248903E-06,1.39898591375246E-05,4.30336229565692E-07,2.35544511758053E-06,1.61219870779446E-06,1.42189576021031E-05,3.08897491206182E-06,1.74642927001252E-07,5.42947523686672E-08,2.78268160525009E-05,0.133950418448715,2.96840419360885E-05,9.67299397695717E-06,1.21112573276119E-05,5.05025940024268E-06,1.34257400848404E-06
7.8624353980994E-06,3.54012761156399E-06,1.41112807657524E-05,4.47369891411626E-07,2.47866474133286E-06,1.59598545752528E-06,1.45032801637879E-05,3.02389448690751E-06,1.71274093006892E-07,4.03989484272318E-08,2.7782268510112E-05,0.08817155145725,3.02776046346071E-05,9.46919738473579E-06,1.24125478559413E-05,5.0251410535802E-06,1.36254116169491E-06
8.09298393504541E-06,3.71423832541481E-06,1.42443249256658E-05,4.5193128561557E-07,2.56164482658068E-06,1.83158645226832E-06,1.46556311663297E-05,3.0810954019098E-06,1.88342544354728E-07,4.77911827776907E-08,2.89347120710598E-05,0.104467320322937,3.05956584381988E-05,9.64831962497576E-06,1.27460606662855E-05,5.21960834272702E-06,1.38612532794144E-06
8.2893841081659E-06,3.8426208011078E-06,1.46217274047362E-05,4.46264675307409E-07,2.55171947362293E-06,1.64459560530262E-06,1.49493297560766E-05,3.25078453048605E-06,1.94427164163483E-07,6.36511013562564E-08,2.93236791298165E-05,0.13057915752297,3.12087948929645E-05,1.01796939369729E-05,1.32970608247784E-05,5.57410871067951E-06,1.40641551248856E-06
8.32086676719798E-06,3.89227570246628E-06,1.49177193748564E-05,4.44250985701075E-07,2.55381111722411E-06,1.5360603147259E-06,1.53517460157622E-05,3.37543365225642E-06,1.9066013631579E-07,7.47641225682541E-08,2.94207101382421E-05,0.122616403885173,3.2048894530543E-05,1.05700273771733E-05,1.39734105166045E-05,5.97675920616457E-06,1.41399089483662E-06
8.57491121942723E-06,4.05869639723369E-06,1.53808689708457E-05,4.51994465314319E-07,2.6732848550209E-06,1.79674572034065E-06,1.57221697241645E-05,3.49114763752659E-06,1.97281524024239E-07,7.89134163727505E-08,2.96317301156857E-05,0.109404031050278,3.28222052894631E-05,1.09323808162373E-05,1.44267797056327E-05,6.27680973278667E-06,1.4514498974453E-06
8.79954221213198E-06,4.23725900512173E-06,1.5612555257507E-05,4.5869063132595E-07,2.75214994222324E-06,1.79104930221488E-06,1.59033190481765E-05,3.6136750744399E-06,2.06621583696878E-07,7.57213257955616E-08,2.97286434544941E-05,0.110743149396046,3.32003795748883E-05,1.13160702902587E-05,1.44103842359546E-05,6.44639993582849E-06,1.51022954644464E-06
8.68178380584841E-06,4.28611180353854E-06,1.53929338808518E-05,4.60621778463654E-07,2.69755947832657E-06,1.74285203886567E-06,1.59162218957426E-05,3.72306778601297E-06,2.06052751770174E-07,7.468462389232E-08,2.95429638472337E-05,0.116996839513617,3.32273160549711E-05,1.1658628928737E-05,1.41424373705345E-05,6.54968473228476E-06,1.54060952451062E-06
8.53085723797839E-06,4.41039942224735E-06,1.49894166715071E-05,4.54130296251847E-07,2.64358045989392E-06,1.74808657585284E-06,1.56781191595285E-05,3.78534703569896E-06,2.05844114482735E-07,6.61247536192444E-08,2.95461360236569E-05,0.1347921407931,3.27302436390696E-05,1.18536537587379E-05,1.38432768519763E-05,6.61459150737193E-06,1.56898773331433E-06
8.43086358223485E-06,4.72081210982249E-06,1.49803634948144E-05,4.41044205203465E-07,2.6666272677631E-06,2.0786500300158E-06,1.56337309006795E-05,3.90246224813957E-06,2.19758539605419E-07,5.95551878097661E-08,2.96675514583244E-05,0.175997855459767,3.26375770052688E-05,1.22203950812797E-05,1.36367921636935E-05,6.74224250981992E-06,1.59387418465232E-06
8.37041797960984E-06,5.15773451539457E-06,1.51236034169399E-05,4.17177888887482E-07,2.62642771871487E-06,2.87595102241014E-06,1.57562890091961E-05,4.0787945242242E-06,2.6704510178467E-07,8.29473116441509E-08,3.14342551066328E-05,0.239159120855551,3.28934340191668E-05,1.27725721280565E-05,1.34210997703929E-05,6.98180110849663E-06,1.60944688836236E-06
8.67118525024833E-06,5.53061538712412E-06,1.54158258603089E-05,3.71969534033493E-07,2.38891035090461E-06,2.69296494511514E-06,1.5992026782906E-05,4.42301783972081E-06,3.63359481973175E-07,1.19748091700324E-07,3.4433168965869E-05,0.319553652153672,3.33855692485233E-05,1.38504928468442E-05,1.32319091103769E-05,7.4463505972795E-06,1.64385187167176E-06
8.93709049196332E-06,5.76345051921855E-06,1.5605815783342E-05,3.22369234374649E-07,2.02313262741072E-06,2.88592321050912E-06,1.60716719540454E-05,4.89632204961431E-06,4.76586093996358E-07,1.55971021455625E-07,3.81196558641531E-05,0.421482300407115,3.35518395663812E-05,1.53326249139229E-05,1.30464151481917E-05,8.05226719413725E-06,1.64178175830512E-06
9.43260078901013E-06,6.24880930991329E-06,1.58566413884167E-05,2.72956110732469E-07,1.79429669164267E-06,3.89703718651303E-06,1.60107309756477E-05,5.36721398642909E-06,6.0102265474301E-07,1.93343120303098E-07,4.39346551634674E-05,0.528184649717653,3.34246168395819E-05,1.68072030501262E-05,1.32290079607661E-05,8.82016005281553E-06,1.63651589159006E-06
9.77332230312076E-06,6.86985228505055E-06,1.625472033181E-05,2.49808215751571E-07,1.63678553517952E-06,4.91776538265261E-06,1.60508497691861E-05,5.72701619497631E-06,7.07487650033161E-07,2.15386666233761E-07,5.05570996955513E-05,0.592049905404428,3.35083703736415E-05,1.79339084120193E-05,1.30374904772101E-05,9.22843087575696E-06,1.68324351728367E-06
8.82897946109335E-06,6.48047339474992E-06,1.50618729184065E-05,2.46963172016981E-07,1.40372875002864E-06,2.92478066536434E-06,1.50557725247924E-05,5.5060759117807E-06,6.97580462700955E-07,2.07656411609929E-07,4.95319861502009E-05,0.610392682936091,3.14310089046221E-05,1.72420432821753E-05,1.16387560241446E-05,8.43671506262462E-06,1.54020018642756E-06
7.36064882549308E-06,5.04343622572773E-06,1.22499961261686E-05,2.14317997570059E-07,1.22322392777038E-06,1.88809269758345E-06,1.24505560237367E-05,4.37797129053694E-06,5.7017401114795E-07,1.80292056500449E-07,3.8640001595351E-05,0.580075070344598,2.59922588897483E-05,1.37094314878682E-05,9.57371214633993E-06,6.64027724104911E-06,1.22959028550451E-06
6.09064028471275E-06,3.93498542647036E-06,9.61262564757203E-06,1.99813765584073E-07,1.16297794307881E-06,1.70331118217595E-06,9.91834905402439E-06,3.13135589347647E-06,4.32486775201593E-07,1.54891801102823E-07,2.84436046825891E-05,0.504604902234398,2.0705926376268E-05,9.80570822347326E-06,7.61812027218379E-06,4.78342222211418E-06,9.88904756753029E-07
5.08143393029286E-06,3.29801029951244E-06,8.31851972618569E-06,1.87736509447685E-07,1.1085964710096E-06,1.31401435070315E-06,8.59926849485049E-06,2.52801263128116E-06,3.45335362820785E-07,1.46020017775679E-07,2.26019784925993E-05,0.437437358163491,1.79521631447211E-05,7.9163643772465E-06,6.5691136038167E-06,3.77635296214674E-06,8.41872563023098E-07
4.37628701729557E-06,2.89279745614246E-06,7.58042364043127E-06,1.91816132444012E-07,1.04054895194693E-06,9.36708262655669E-07,7.76154296790557E-06,2.2709064682418E-06,2.9483006424466E-07,1.35907839907612E-07,1.93446394119541E-05,0.406719291857297,1.62032951637738E-05,7.1112473279603E-06,5.90655676438225E-06,3.38697933033324E-06,7.49723639656109E-07
4.10524858206659E-06,2.67062150760631E-06,6.90385823278877E-06,1.74760531190103E-07,9.91139348663499E-07,9.78937830255694E-07,7.08804087973487E-06,2.09380021142259E-06,2.6684864341505E-07,1.2486155646788E-07,1.77931470078655E-05,0.397011744543633,1.47972663402301E-05,6.55664659332688E-06,5.41516889220348E-06,3.19801712192086E-06,6.83903309973539E-07
4.04567450188E-06,2.63968375975289E-06,6.47724307421411E-06,1.56724533349866E-07,9.22270060186776E-07,9.95564150825921E-07,6.63675816792456E-06,1.97513080014966E-06,2.59993591756747E-07,1.22496976281144E-07,1.74119720302208E-05,0.406602499656969,1.38551512205938E-05,6.18503836303346E-06,5.02035388787111E-06,3.04015475754862E-06,6.38551041242604E-07
3.70588154095332E-06,2.52362240068515E-06,6.15467929684251E-06,1.40153737131841E-07,7.82437567479225E-07,7.0606873806156E-07,6.28630675131138E-06,1.93126795603056E-06,2.64287678049897E-07,1.1275455348815E-07,1.6710790880125E-05,0.429180521362313,1.3123535385002E-05,6.04768372628339E-06,4.65966864925579E-06,2.94760618382154E-06,6.20659384981754E-07
3.14583916380526E-06,2.17056263864813E-06,5.54775688988787E-06,1.06612321533654E-07,6.75850779559548E-07,6.71721949427228E-07,5.66600401738423E-06,1.81797834743086E-06,2.46462416549769E-07,1.017213230515E-07,1.49767900818538E-05,0.449993040101326,1.18285675763744E-05,5.6929221199791E-06,4.16759126584222E-06,2.7816898996041E-06,5.73558598795497E-07
2.84399548479262E-06,1.91545233495218E-06,5.1682369969612E-06,9.36198960743776E-08,6.56127216756804E-07,6.34438731934036E-07,5.2129017818913E-06,1.66530837015068E-06,2.23840228292273E-07,9.64742855308248E-08,1.27079964905651E-05,0.457124433112692,1.08826539492237E-05,5.21484255872178E-06,3.94964481456592E-06,2.62918069165708E-06,5.00212543216254E-07
