PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6_north,Ratio 6.2/11.2,Ratio 7.7/11.2,Ratio 6.2/7.7,H2_9,H2_12,PAH 12.7,PAH 12.0,PAH 13.5,PAH 14.2,G7.6,G7.8,f_evsg,PAHPLAT_11,fevsg
2.65220225214867E-06,1.21736564160889E-06,5.10370260816245E-06,1.29258293475281E-07,8.87857733783655E-07,2.17864063309975,4.19241551898682,0.519662381563328,8.49619012229361E-08,5.39033328948431E-08,3.83526332484972E-07,2.40318880244475E-08,5.22275140726532E-08,2.81381400194329E-08,5.01189039560261E-06,1.31479570252038E-06,0.157032620976331,1.95965784539063E-06,0.157032620976331
2.6939634095562E-06,1.11891948866769E-06,5.1473335439617E-06,1.34519904993905E-07,8.67614285900748E-07,2.40764723185216,4.60027159781684,0.523370670765345,9.8071628669896E-08,5.59200916574758E-08,3.6052603187955E-07,2.85560334835736E-08,5.20290708843082E-08,1.73643875986176E-08,4.99560127977441E-06,1.23035427306107E-06,0.135806144145131,1.85001189877374E-06,0.135806144145131
2.54744486314011E-06,1.05870685023896E-06,4.93912666467149E-06,1.45818933789005E-07,8.33241550011718E-07,2.40618530291471,4.6652448348253,0.515768279716623,8.69908913897191E-08,5.29457735720168E-08,3.54639380202064E-07,3.02185224502604E-08,5.487743474236E-08,1.62074652107945E-08,4.82812295116649E-06,1.11490369137188E-06,0.109497456864958,1.70721052083291E-06,0.109497456864958
2.52051946115724E-06,1.03318923375434E-06,4.72309935742844E-06,1.53192506577656E-07,8.01698125053649E-07,2.43955258031322,4.5713787979245,0.5336579373866,6.68822170262522E-08,4.86813058620064E-08,3.50033512070997E-07,2.14062632704368E-08,5.46405968246775E-08,1.64126624006995E-08,4.60857292799533E-06,1.0892594895365E-06,0.129628014553377,1.67260295697015E-06,0.129628014553377
2.44017737385029E-06,1.03136890599477E-06,4.61989614991032E-06,1.54011998649915E-07,8.00815783356084E-07,2.36595980319641,4.4793828115793,0.528188793572265,5.95587036393095E-08,5.13807129151571E-08,3.48846736518723E-07,1.9289781635014E-08,5.13213477568114E-08,1.75096289769321E-08,4.52566844628064E-06,1.13901242960166E-06,0.158330742601432,1.72526597386754E-06,0.158330742601432
2.51855059284576E-06,1.05203930718334E-06,4.71782226992111E-06,1.58067993584719E-07,8.12641370315158E-07,2.3939700500248,4.48445437134121,0.533837531121721,6.04435011453453E-08,5.56644426289873E-08,3.48014808139491E-07,2.25052388040771E-08,5.20499344387345E-08,2.2175133026751E-08,4.60043751749178E-06,1.17408970177132E-06,0.161001188495589,1.73128460100755E-06,0.161001188495589
2.57865937873905E-06,1.04305758580618E-06,4.78473772376383E-06,1.61891053598574E-07,8.32063647834523E-07,2.4722119026113,4.587222976827,0.53893432150563,6.97277276651658E-08,5.10013869660782E-08,3.48982861386258E-07,2.38952422579324E-08,6.08746701760274E-08,2.9602096341632E-08,4.62458384359584E-06,1.15831285869795E-06,0.145515657708345,1.72905084364198E-06,0.145515657708345
2.56100432008663E-06,1.01317327119458E-06,4.87362252296554E-06,1.5327641990112E-07,8.4974089744445E-07,2.52770616132331,4.81025571985265,0.525482699576882,8.75959579991067E-08,4.05274654032419E-08,3.70745338792541E-07,2.71138809057167E-08,6.86946594157806E-08,3.62139779610351E-08,4.66626696578224E-06,1.15513545362909E-06,0.145393343705391,1.84533736538351E-06,0.145393343705391
3.01294821073004E-06,1.0204042496409E-06,4.83421659766671E-06,1.49877492688175E-07,8.91356473485735E-07,2.95270057116124,4.73755043588653,0.623254699051813,8.85576103511006E-08,3.93817694865364E-08,4.00524237331937E-07,3.06112697002508E-08,6.74058689899435E-08,4.66816858350126E-08,4.51760270251202E-06,1.15045122442436E-06,0.194956323479053,2.03752835743953E-06,0.194956323479053
1.64391937507816E-06,1.44357401595867E-06,3.68153488192549E-06,6.9152315790924E-08,3.95178017768158E-07,1.13878426523661,2.55029173511454,0.446530979007964,1.64134805436474E-07,7.4132380479506E-08,2.93497432292936E-07,3.09571889979717E-08,1.20701736500391E-08,8.92489286971759E-08,3.53871056743979E-06,1.50661943375287E-06,0.569347296981502,2.59445688837581E-06,0.569347296981502
1.79526204234649E-06,1.47919060016569E-06,3.68593098767536E-06,7.50754870504411E-08,3.93832388429333E-07,1.21367864435144,2.4918566865301,0.48705796401216,1.58039841789095E-07,7.87953399620396E-08,3.02034707909713E-07,2.61882378030694E-08,1.76288819015053E-08,8.9275987019649E-08,3.59511925114388E-06,1.46785080715115E-06,0.561177408772395,2.57507768632945E-06,0.561177408772395
1.79004884540979E-06,1.4847771984618E-06,3.70526585533224E-06,8.54648460468852E-08,4.14083812593224E-07,1.20560097990746,2.49550293415796,0.483109421914687,1.46357494541507E-07,8.88082201483663E-08,3.09974792428348E-07,1.47061080665402E-08,2.07030563467368E-08,8.66311405582136E-08,3.69686509569411E-06,1.43316295765352E-06,0.533161935024674,2.54493158416676E-06,0.533161935024674
1.96444665507171E-06,1.37999633398658E-06,3.77847013447848E-06,8.78328733805107E-08,4.63950373450349E-07,1.42351585050719,2.73802911023909,0.519905301657982,1.39568028368481E-07,8.87292240116785E-08,3.40426501814391E-07,1.2033505450566E-08,1.66557018779761E-08,8.19239230748368E-08,3.80705075303971E-06,1.42941378385187E-06,0.504666428912115,2.54647804127099E-06,0.504666428912115
2.16059690361477E-06,1.34076031376723E-06,4.21242672099645E-06,9.78907584967446E-08,5.15131056519507E-07,1.61147140277743,3.14181936752029,0.512910264490888,1.34104634302371E-07,8.33160845077969E-08,3.35608948550106E-07,1.50378212690075E-08,1.91686830597493E-08,7.79941159931088E-08,4.15801279952516E-06,1.53430992270825E-06,0.498751504686071,2.55139576330364E-06,0.498751504686071
2.26825278996342E-06,1.38487753268249E-06,4.63999999913164E-06,1.13222697363441E-07,5.43316501872317E-07,1.63787247351024,3.35047676753339,0.488847584135328,1.37034673796519E-07,8.16588377416511E-08,3.34012048080204E-07,2.67310475411025E-08,2.21626112839551E-08,7.907805257711E-08,4.5860752928971E-06,1.69272880548495E-06,0.506765619523762,2.61842761637902E-06,0.506765619523762
2.55106561159088E-06,1.44355595771909E-06,4.92005114039996E-06,1.1950142051865E-07,5.62415216384802E-07,1.76720936791514,3.4082857086981,0.518503881116874,1.51712071383657E-07,8.27005695435359E-08,3.60745559125544E-07,2.96273817073228E-08,1.9180962563908E-08,8.99139146507077E-08,4.9196416672916E-06,1.85923664469007E-06,0.516818978291699,2.80511299793467E-06,0.516818978291699
2.77566072269424E-06,1.46225583239717E-06,5.44305911456967E-06,1.16075315499602E-07,5.88152928087188E-07,1.8982045830817,3.7223712800287,0.509944989438845,1.54007277627975E-07,8.43383819443172E-08,3.78501008104342E-07,2.16116011136298E-08,2.43095982153457E-08,1.01175261054274E-07,5.35766760541209E-06,2.03328685072683E-06,0.511730738770051,2.94143012223167E-06,0.511730738770051
2.97635483339656E-06,1.46905878162758E-06,5.62855022446137E-06,1.12438812104252E-07,6.46988009178064E-07,2.02602841398833,3.83139891667606,0.528795998028317,1.42618298904984E-07,8.26482346428286E-08,3.97276487346697E-07,2.35826310173704E-08,3.69445677955033E-08,1.03554705137635E-07,5.53226606426979E-06,2.0322713285999E-06,0.480556452581548,2.88934712856962E-06,0.480556452581548
2.96658959149448E-06,1.46881934989533E-06,5.75861076255217E-06,1.10375473814027E-07,7.40884899352336E-07,2.01971031475441,3.92057114645346,0.515157164430351,1.36290361650097E-07,7.93668237346902E-08,4.3978678611141E-07,2.82658966698514E-08,4.40865810457849E-08,9.3043474130873E-08,5.69875870461789E-06,2.00091774112179E-06,0.439143200550226,2.77550884141203E-06,0.439143200550226
3.06251749664577E-06,1.44582570244905E-06,5.74767570378273E-06,1.13291098115347E-07,8.08943173012186E-07,2.11817890044301,3.97535864388555,0.532827120818635,1.34788470605514E-07,7.44908762517313E-08,4.59868930548117E-07,3.41013119273281E-08,5.05720439184796E-08,7.8917286278492E-08,5.68041316130878E-06,1.88252607387671E-06,0.385818589060841,2.5948408560767E-06,0.385818589060841
3.07748290467684E-06,1.35030273550314E-06,5.4674743581479E-06,1.17391133132836E-07,8.56591765624152E-07,2.27910588030478,4.04907300740278,0.562871026562863,1.3019267653161E-07,6.30413969719631E-08,4.33116631712445E-07,3.64686816991851E-08,4.87476886545247E-08,7.31352958554239E-08,5.44622011845526E-06,1.66501789405859E-06,0.313978529689499,2.37633461234915E-06,0.313978529689499
2.89175793230966E-06,1.25560629816293E-06,5.49405784191537E-06,1.29333728292255E-07,8.88322722357903E-07,2.30307695695743,4.37562144276729,0.526342826289125,1.32782775495666E-07,5.94586231066896E-08,4.02953238314269E-07,3.37862113351802E-08,4.10373495523393E-08,6.95697129932936E-08,5.50245376497729E-06,1.53250871935277E-06,0.241383737037762,2.19703591537566E-06,0.241383737037762
2.87322030437979E-06,1.20800762470489E-06,5.50695508432366E-06,1.37817646822097E-07,8.97101529061043E-07,2.37847861687272,4.55870887873657,0.52174391481035,1.30724369407462E-07,6.03917320587678E-08,4.06314561192355E-07,3.17840379282602E-08,4.52088060663599E-08,7.01671768812404E-08,5.57282980932703E-06,1.4531298466073E-06,0.190541400968208,2.09113460980605E-06,0.190541400968208
3.01442840835907E-06,1.22298934801975E-06,5.44227811330954E-06,1.55157748959364E-07,9.15532673637859E-07,2.46480348601563,4.44997997907471,0.553890915825679,1.10075629771578E-07,6.5369979663957E-08,4.15930512177524E-07,4.08074308956409E-08,5.34286269154003E-08,7.4477700474593E-08,5.45439169888383E-06,1.36926419000045E-06,0.14859925369592,1.99426522922534E-06,0.14859925369592
3.01187114182606E-06,1.269926015319E-06,5.79465580322473E-06,1.67924318269907E-07,9.41172656326955E-07,2.37169024454507,4.56298692469038,0.519767048139417,8.97248022083603E-08,6.27072833945092E-08,4.35054737845553E-07,4.15536466832158E-08,5.50062370482235E-08,6.45318883181763E-08,5.60108884557318E-06,1.41132783712195E-06,0.122428913365064,1.9747546295495E-06,0.122428913365064
2.98720897146794E-06,1.35565454602261E-06,5.85392017711452E-06,1.64023132731191E-07,9.45190333019311E-07,2.2035178358913,4.31815036824056,0.510292057473932,9.37752857084374E-08,5.73319416590259E-08,4.53072351067354E-07,3.47654432374094E-08,5.23178039812958E-08,4.81781320479284E-08,5.73387852961164E-06,1.4958150073853E-06,0.142546895554701,2.01111430125654E-06,0.142546895554701
3.06607549163823E-06,1.43741413526779E-06,5.82540517176845E-06,1.56104810297339E-07,9.30789242125873E-07,2.13304949242553,4.05269784736269,0.526328281249395,1.03807588375804E-07,6.05578016620817E-08,4.72596530678251E-07,2.85999061707865E-08,5.27787823446223E-08,4.49631588452566E-08,5.72181604614087E-06,1.55567799388276E-06,0.182550281588779,2.05436773770391E-06,0.182550281588779
3.10636162864527E-06,1.46568918857287E-06,5.72180788109388E-06,1.4588355046529E-07,9.18314934417902E-07,2.11938632887776,3.90383440479981,0.542898624560495,1.14464872996951E-07,5.67739642635858E-08,4.92709844590667E-07,2.30815613638391E-08,5.94026149404832E-08,4.72314748747985E-08,5.58652669306843E-06,1.56612533938606E-06,0.213156748752203,2.13915226895113E-06,0.213156748752203
3.0919873624791E-06,1.45867941398349E-06,5.49995418238198E-06,1.36186198908809E-07,8.99966793069283E-07,2.11971687050496,3.77050236649478,0.562184203712765,1.25070999971883E-07,4.54267090775939E-08,4.80419841981051E-07,2.4776998229467E-08,6.13611235168683E-08,4.33693372051298E-08,5.36935382514259E-06,1.51735534888597E-06,0.216217102517608,2.1917819537087E-06,0.216217102517608
2.91093848632098E-06,1.38672130012387E-06,5.51205372076616E-06,1.32712974302124E-07,9.09174699645238E-07,2.09915178057837,3.97488213404798,0.528104157503814,1.0421612786304E-07,4.51423015248339E-08,4.44696505798194E-07,1.74667497608385E-08,5.72969738591417E-08,3.83384381983387E-08,5.36593173909143E-06,1.48968356986049E-06,0.191793629839362,2.15342680770608E-06,0.191793629839362
2.7890939021507E-06,1.29730915771491E-06,5.22293625601786E-06,1.36652975651366E-07,9.28988361683481E-07,2.14990689425444,4.02597655690459,0.534008796093789,8.75432963645857E-08,4.840166346698E-08,4.01922644318095E-07,2.45363000864412E-08,5.31046446048536E-08,2.99041007611528E-08,5.23472100836632E-06,1.40020885092575E-06,0.151194694108447,2.02829738601741E-06,0.151194694108447
2.73894904447595E-06,1.19224669496761E-06,5.27438663185396E-06,1.44665309686973E-07,9.26534897017874E-07,2.29730059729824,4.42390543342813,0.519292428798153,1.00024335416749E-07,5.26599901707473E-08,3.77805847628956E-07,3.15273274796121E-08,5.15601154082487E-08,2.17524993562985E-08,5.2264081516746E-06,1.29420251077921E-06,0.096100712958279,1.88418458946969E-06,0.096100712958279
2.72145177790426E-06,1.11595885040643E-06,5.01417054070657E-06,1.58055655322251E-07,8.88693330852087E-07,2.43866678140785,4.4931500286775,0.54275213732973,8.48552346070057E-08,5.21485049871318E-08,3.65940993743522E-07,3.4119362962346E-08,5.73029767135597E-08,2.20099476322113E-08,4.95943393769573E-06,1.12805466311213E-06,0.060746206566331,1.72238845825779E-06,0.060746206566331
2.60682017511493E-06,1.07019474110846E-06,4.82048509392305E-06,1.65723125639159E-07,8.56900595847392E-07,2.43583721259451,4.50430646755955,0.540779636141022,6.24142320271978E-08,4.45541940869234E-08,3.65555117153319E-07,2.51231358570646E-08,5.94753183617381E-08,1.87223162005083E-08,4.72703164343677E-06,1.09868448796678E-06,0.087605847276945,1.66279811786029E-06,0.087605847276945
2.58261542863913E-06,1.03572464006137E-06,4.66059451003298E-06,1.61466077910831E-07,8.61290782411262E-07,2.49353479558631,4.49983936826764,0.554138623962988,5.96706573315659E-08,4.58127122640785E-08,3.72580018025256E-07,2.03187185943703E-08,5.70449309788134E-08,1.72831628745209E-08,4.6135058569728E-06,1.11607721477724E-06,0.115332278828428,1.70667908287011E-06,0.115332278828428
2.66349002867957E-06,1.0510437167317E-06,4.83979302368944E-06,1.6286927122206E-07,8.62621372825489E-07,2.53413819642241,4.6047494948537,0.550331391372013,6.60452309618396E-08,5.08499252381193E-08,3.67569244872739E-07,2.675867749841E-08,6.22107204676831E-08,2.3376655803138E-08,4.71359881994279E-06,1.13002664763207E-06,0.121483396766813,1.72177767162749E-06,0.121483396766813
2.77954807115834E-06,1.04447359472608E-06,4.98998081147289E-06,1.65882408751427E-07,8.52884529161275E-07,2.66119515629047,4.77750786297432,0.557025803539694,7.69020722636152E-08,4.68153320932E-08,3.74463051047067E-07,2.53554763233593E-08,7.10736497891789E-08,3.27228805686495E-08,4.77283519506642E-06,1.14140593236524E-06,0.120595846643317,1.78298706804291E-06,0.120595846643317
2.75049758055703E-06,1.02037610638879E-06,4.93340271827198E-06,1.57347935346022E-07,8.55943543626749E-07,2.69557231234206,4.83488655544057,0.5575254520313,8.30457079255155E-08,3.85154053876003E-08,3.93916593230229E-07,2.70524894816031E-08,7.38102612071695E-08,3.729261995538E-08,4.71306286855935E-06,1.13055039593505E-06,0.131520371004863,1.91519291614528E-06,0.131520371004863
3.0630368740769E-06,1.04089277273889E-06,4.8742946108113E-06,1.53122282519972E-07,8.97749859842732E-07,2.9427016444904,4.68280185862528,0.628406183590753,7.5016417241133E-08,3.93626440977975E-08,4.06714651304751E-07,3.40704895429154E-08,6.9542644204894E-08,4.02873150706752E-08,4.56533044840663E-06,1.12473021399167E-06,0.175836037089166,2.02840092208853E-06,0.175836037089166
1.62719585658718E-06,1.41455383028948E-06,3.70732962236807E-06,6.29730793939302E-08,4.12451461838822E-07,1.1503244498332,2.62084732513105,0.438913186129861,1.6789872705622E-07,6.22641454485844E-08,3.30232359841799E-07,1.59670544591878E-08,1.43661848016569E-08,9.62255633789023E-08,3.57363313175175E-06,1.53794575083025E-06,0.560984967760861,2.61692507957574E-06,0.560984967760861
1.78934432211151E-06,1.48375663144596E-06,3.6993852638729E-06,6.82353666562799E-08,4.1219588843241E-07,1.20595540008994,2.49325609434194,0.483686935660829,1.63874110741917E-07,6.71659097863367E-08,3.35533998949213E-07,2.60630427128004E-08,2.23287530363158E-08,9.5663377319348E-08,3.63318180453359E-06,1.49217019040181E-06,0.550823947536947,2.55976845612628E-06,0.550823947536947
1.83404586403727E-06,1.51021238459777E-06,3.71695701868139E-06,7.96710830908595E-08,4.2648849333363E-07,1.21442909801442,2.46121476461826,0.493426707605005,1.56353467444888E-07,7.7506079042936E-08,3.50076592912651E-07,2.62765335339312E-08,2.60135213965631E-08,8.90670013197615E-08,3.7492623848892E-06,1.46863118415973E-06,0.525246615113255,2.507605721178E-06,0.525246615113255
1.97721931893939E-06,1.44157193791191E-06,3.8445518679513E-06,9.29108022880286E-08,4.57109897764975E-07,1.37157173148317,2.66691641731045,0.514291232593778,1.46765808071382E-07,7.69438988189983E-08,3.48589689900466E-07,2.66828431492463E-08,2.31734406057687E-08,8.28597806260406E-08,3.84378533000835E-06,1.46009713942554E-06,0.498881024394894,2.47071753879717E-06,0.498881024394894
2.10532350645587E-06,1.35755084367669E-06,4.1036474922948E-06,1.03235801380229E-07,4.9085078560085E-07,1.55082479323866,3.02283152885883,0.513037123780471,1.36649255082367E-07,7.61608874400359E-08,3.31221333156262E-07,2.57099354735742E-08,2.52684072888046E-08,8.4689690043468E-08,4.0608664972676E-06,1.49985350974757E-06,0.491877210204538,2.46887588979094E-06,0.491877210204538
2.22587609942393E-06,1.3441084993007E-06,4.48530589643804E-06,1.11629254515246E-07,5.28838465976406E-07,1.65602412348556,3.33701178050107,0.496259597632257,1.4165870957383E-07,8.018844475984E-08,3.25281253930973E-07,2.5611263657015E-08,2.49361428091333E-08,9.11744997358256E-08,4.43031347695549E-06,1.62935592644815E-06,0.508704776678818,2.55628395266988E-06,0.508704776678818
2.47984159407314E-06,1.41320308852148E-06,4.91548341997297E-06,1.14941003668255E-07,5.61941803941102E-07,1.75476661083978,3.4782569185549,0.504495973681216,1.60635136827196E-07,8.16033658790443E-08,3.48311656722555E-07,2.81143788741271E-08,1.96200298208672E-08,9.97588982156549E-08,4.8671532064031E-06,1.86562143047148E-06,0.530671450234281,2.7623119926966E-06,0.530671450234281
2.80011969690106E-06,1.45885647027678E-06,5.45868906789037E-06,1.09531982860519E-07,5.82287605050108E-07,1.9193935482699,3.74175882213739,0.512965597064723,1.66524744218752E-07,8.21570974262401E-08,3.80073693665703E-07,2.20953748709937E-08,2.43409590128514E-08,1.06508958397852E-07,5.30070618403892E-06,2.09352132189922E-06,0.531060815837683,2.96989329893788E-06,0.531060815837683
3.1149303802223E-06,1.47392171842157E-06,5.6007637800994E-06,1.05416562864854E-07,6.28206228316876E-07,2.1133621557311,3.79990586345202,0.556161713388136,1.50410789582351E-07,7.93484374371997E-08,4.00516252333088E-07,2.50370029461632E-08,3.78224259664193E-08,1.08154541228785E-07,5.49391392743479E-06,2.11937331943324E-06,0.503977769154842,2.96882798859593E-06,0.503977769154842
3.09556886476989E-06,1.47885641951539E-06,5.86755145505829E-06,1.06667904364926E-07,7.08571093546764E-07,2.09321799190235,3.96762753816294,0.52757421702732,1.38816902745106E-07,7.92581559924146E-08,4.29245609089999E-07,2.79353817148333E-08,4.28167489592138E-08,9.38091187095408E-08,5.78429788896464E-06,2.09181027607156E-06,0.46513045158961,2.84152162067807E-06,0.46513045158961
3.15472010204368E-06,1.47195222241765E-06,5.92296236000452E-06,1.10584642226778E-07,7.793061103064E-07,2.14322180706525,4.02388220880985,0.532625384106151,1.42488077739141E-07,8.22801654424986E-08,4.52539144965772E-07,3.37486600756884E-08,4.53159084386143E-08,7.44319189556905E-08,5.88491805860793E-06,1.98269454373446E-06,0.401832069238765,2.66347059752136E-06,0.401832069238765
3.19115528557658E-06,1.40192904093466E-06,5.77938437101043E-06,1.21050420748727E-07,8.48635591824811E-07,2.2762602046171,4.12245142390184,0.552161801451296,1.36175646000231E-07,7.22560329257048E-08,4.44652213333771E-07,3.66224224685866E-08,4.58961308348014E-08,6.86091365621191E-08,5.75152216132104E-06,1.78507005139432E-06,0.323093128265851,2.43081498102638E-06,0.323093128265851
3.01322963739111E-06,1.31186715317046E-06,5.84633264008008E-06,1.29932166349884E-07,9.10445827439835E-07,2.29690150417203,4.45649746313942,0.515405096304927,1.34960910553995E-07,6.10687954419481E-08,4.24578397817719E-07,2.98273624336962E-08,4.33705233720018E-08,6.93323230135749E-08,5.76451414982385E-06,1.63826898568511E-06,0.247766221193756,2.25807686055443E-06,0.247766221193756
2.90029894491714E-06,1.30174186588067E-06,5.70892606074789E-06,1.42062583440268E-07,9.53191816563003E-07,2.22801387966039,4.38560532651043,0.508028815587286,1.44367022823227E-07,6.25694169176285E-08,4.15188058988332E-07,3.1116905936944E-08,4.9872408308365E-08,7.25280177917666E-08,5.73529982796187E-06,1.50463267045706E-06,0.161650442362185,2.1358485916812E-06,0.161650442362185
3.23545706144317E-06,1.34753861050511E-06,5.67697411688623E-06,1.61372762731053E-07,9.88006734877235E-07,2.40101250993499,4.21284709219448,0.569926336605845,1.26413047306735E-07,6.76353517798226E-08,4.34112374941696E-07,3.91152505831543E-08,6.03052653727241E-08,7.61122420236041E-08,5.69967645119163E-06,1.41148932372938E-06,0.088834103643572,2.05201771114753E-06,0.088834103643572
3.31820044360573E-06,1.41547077969617E-06,6.1162525447724E-06,1.73436290427483E-07,1.04031155486028E-06,2.34423803811618,4.32100233541046,0.542521816964837,9.98387712888565E-08,6.52750274140659E-08,4.77492504917761E-07,4.06555894513899E-08,6.4225805736625E-08,6.58538934877765E-08,5.96606065994286E-06,1.4865117462913E-06,0.060426561654729,2.05269309217145E-06,0.060426561654729
3.33294932080306E-06,1.48970857134245E-06,6.24133687299967E-06,1.6742565414168E-07,1.05884757877031E-06,2.23731633483157,4.18963614297749,0.534012085651322,1.01457401780041E-07,5.73938254504496E-08,5.20576076986116E-07,3.56751973641243E-08,6.38256954330394E-08,4.92881406269903E-08,6.10742063591774E-06,1.54826312361326E-06,0.111204770331155,2.11318326295605E-06,0.111204770331155
3.37002474606068E-06,1.55599121160355E-06,6.10541407245007E-06,1.58513609577408E-07,1.01300406584966E-06,2.16583790507895,3.92381012625261,0.551973167760644,1.11202954228593E-07,5.62131503500293E-08,5.44745298498814E-07,3.39355199131588E-08,6.33873889182295E-08,4.43016572838776E-08,6.01521372405867E-06,1.57641255685513E-06,0.153079248788734,2.17173730474648E-06,0.153079248788734
3.3411700500517E-06,1.58662341381086E-06,6.02433425773763E-06,1.50804520139524E-07,9.6287552457015E-07,2.10583684885039,3.79695282780933,0.554612328451117,1.26153884682917E-07,5.03792221176218E-08,5.42420952686085E-07,3.43009396658048E-08,6.3294470481045E-08,5.00271690109178E-08,5.84570153613831E-06,1.58744474554825E-06,0.185736850958678,2.24729774577529E-06,0.185736850958678
3.22775967633595E-06,1.54900657877838E-06,5.84014539817759E-06,1.42154829908627E-07,9.37419918466623E-07,2.0837611153863,3.77025215915055,0.552684814549851,1.30502754131504E-07,3.66865031699129E-08,5.18408887734346E-07,2.96646555929015E-08,6.00723230361271E-08,5.01441062946015E-08,5.62568773644929E-06,1.55686259634182E-06,0.207454398041059,2.27958912686326E-06,0.207454398041059
3.04716916005618E-06,1.44473620083051E-06,5.55956349973924E-06,1.40299983274367E-07,9.52525838474076E-07,2.10915263167386,3.84815130716825,0.548095036633559,1.02054091180161E-07,3.31302095201482E-08,4.78014059689515E-07,2.49630480477027E-08,5.58208953848667E-08,4.01361607464369E-08,5.46188513896817E-06,1.50803617012699E-06,0.19798887071118,2.1682760519561E-06,0.19798887071118
2.85598761392256E-06,1.33227277202522E-06,5.45876348665268E-06,1.42814689554226E-07,9.82068298803557E-07,2.14369585109894,4.09733171860495,0.523193140883605,9.09089711210482E-08,4.16864914901284E-08,4.3070614652793E-07,3.03255773054168E-08,5.31700840290655E-08,2.83401444332935E-08,5.47650491822736E-06,1.47278555202764E-06,0.157330439965331,2.00304197751232E-06,0.157330439965331
2.81635037056368E-06,1.23116062607211E-06,5.52544290969117E-06,1.49953450674955E-07,1.00188755536614E-06,2.28755721302504,4.48799514269679,0.509705813017095,1.03065557983992E-07,5.05231818091117E-08,3.90391353770828E-07,2.95264092175624E-08,5.37071152884371E-08,2.34093548058161E-08,5.48343453596899E-06,1.36966096748741E-06,0.09115314241985,1.90247221001343E-06,0.09115314241985
2.834250484914E-06,1.1604657789434E-06,5.28589002059963E-06,1.57991119958555E-07,9.57775402009508E-07,2.44233870256352,4.55497276741104,0.536191724358366,8.59941526835378E-08,5.17414548740446E-08,3.86032838336086E-07,2.99519899117011E-08,5.89305837423385E-08,2.41330010935845E-08,5.25521681038382E-06,1.20426753457042E-06,0.050990513391701,1.79918629316534E-06,0.050990513391701
2.77558556102858E-06,1.10057782910591E-06,5.04660147899475E-06,1.59226706621474E-07,9.26787209860439E-07,2.5219348306184,4.58541081378545,0.549991033090542,6.47732604005077E-08,4.36708349233003E-08,3.89294608372917E-07,2.08052376342828E-08,5.98729412950194E-08,1.74489782361655E-08,5.01948897035281E-06,1.17399433257369E-06,0.07707363894599,1.76905343157279E-06,0.07707363894599
2.79217269128703E-06,1.05527962002459E-06,4.83845270369892E-06,1.53290701550094E-07,9.03770393404749E-07,2.64590790753825,4.58499587397145,0.577079670356695,6.63049774373336E-08,4.27073919895291E-08,3.91447530983282E-07,2.10767720837101E-08,5.79352236625558E-08,1.54571588696135E-08,4.8174678945229E-06,1.17578998278175E-06,0.101352281214614,1.78087133931838E-06,0.101352281214614
2.86164499680109E-06,1.05983248265751E-06,4.98770906222462E-06,1.56267613532917E-07,8.97814600744344E-07,2.70009180094722,4.70612964203364,0.573739358310674,7.30047867341199E-08,4.94663936159854E-08,3.86203658966779E-07,2.81266470541907E-08,6.44920703285175E-08,2.28154264655053E-08,4.848379211777E-06,1.16248812550188E-06,0.097233517604939,1.77497706990911E-06,0.097233517604939
2.93717528625403E-06,1.06019463948012E-06,5.07028069084167E-06,1.63697026158718E-07,8.79410825137332E-07,2.7704113724762,4.78240551501745,0.579292442637226,7.69233506346359E-08,4.79552840287955E-08,3.84256849095323E-07,2.95823639397221E-08,7.22182279040633E-08,2.91684115465484E-08,4.85964842429133E-06,1.14637975739033E-06,0.092362456214569,1.81882660168875E-06,0.092362456214569
2.81463368133307E-06,1.02929283565548E-06,5.04859799424705E-06,1.59438093718339E-07,8.66520017641204E-07,2.73453149952282,4.90491900784675,0.55750798232309,8.00458158905238E-08,3.79471311568887E-08,4.01635112240419E-07,2.84317300893359E-08,7.41678915306065E-08,2.92357288247401E-08,4.80943860596169E-06,1.12993961286791E-06,0.114745429276473,1.92990177192334E-06,0.114745429276473
3.12013992937567E-06,1.04632479815012E-06,4.95023200633145E-06,1.59872513814707E-07,9.02909187260222E-07,2.98199940868459,4.73106631428728,0.6303017566419,7.20971565602703E-08,2.95915899137599E-08,4.28297151890487E-07,2.9654370105993E-08,7.02188844568976E-08,3.16782270587937E-08,4.66910358382683E-06,1.12626219663879E-06,0.175315937246271,2.01834603237692E-06,0.175315937246271
1.68749588757894E-06,1.42125221209337E-06,3.52295809615626E-06,7.53006982716249E-08,4.56951074242611E-07,1.18733035081326,2.47877052797497,0.478999704657313,1.59520376894037E-07,5.67632070705941E-08,3.63054890609086E-07,1.50591873826863E-08,1.23057895157206E-08,8.80087804577554E-08,3.41089383700017E-06,1.52412391357043E-06,0.549264849597183,2.51747567985119E-06,0.549264849597183
1.79957268214356E-06,1.47101226514169E-06,3.60759008460385E-06,7.40949254514255E-08,4.5694681429848E-07,1.22335668082973,2.45245411618397,0.498829589820532,1.58246155226794E-07,5.7085761199457E-08,3.68635266414115E-07,2.44774678584235E-08,1.94495768976635E-08,8.81295228338827E-08,3.572987287775E-06,1.48285974185333E-06,0.535678881599793,2.46807859267648E-06,0.535678881599793
