PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6,PAH 3.3 (Flitecam data),f_evsg, PAH G7.6, PAH G7.8
7.33E-06,2.92E-06,1.35E-05,3.98E-07,2.34E-06,1.78E-06,0.2277527776,1.21E-05,5.57E-06
7.94E-06,3.39E-06,1.46E-05,3.75E-07,2.43E-06,2.35E-06,0.2955471047,1.27E-05,6.23E-06
8.39E-06,3.69E-06,1.51E-05,3.72E-07,2.44E-06,2.12E-06,0.3441616492,1.27E-05,6.62E-06
8.15E-06,3.64E-06,1.47E-05,3.63E-07,2.32E-06,1.87E-06,0.3726340965,1.20E-05,6.42E-06
8.02E-06,3.43E-06,1.37E-05,3.37E-07,2.14E-06,1.70E-06,0.3744921824,1.11E-05,5.79E-06
7.36E-06,3.09E-06,1.23E-05,3.21E-07,1.96E-06,1.24E-06,0.3467150572,1.01E-05,5.04E-06
6.28E-06,2.63E-06,1.13E-05,3.21E-07,1.81E-06,9.78E-07,0.2973489777,9.12E-06,4.43E-06
5.65E-06,2.29E-06,1.02E-05,3.24E-07,1.69E-06,5.66E-07,0.2492931904,8.28E-06,3.94E-06
5.17E-06,2.09E-06,9.61E-06,3.12E-07,1.58E-06,4.84E-07,0.2334293508,7.90E-06,3.76E-06
4.99E-06,2.02E-06,9.67E-06,3.11E-07,1.58E-06,6.17E-07,0.2354185359,8.06E-06,3.90E-06
5.37E-06,2.05E-06,9.70E-06,3.10E-07,1.69E-06,5.00E-07,0.2295389556,8.32E-06,3.96E-06
5.73E-06,2.14E-06,1.04E-05,3.14E-07,1.79E-06,7.91E-07,0.1987395682,8.81E-06,4.08E-06
5.88E-06,2.23E-06,1.08E-05,3.31E-07,1.84E-06,9.91E-07,0.1588066828,9.20E-06,4.18E-06
6.09E-06,2.38E-06,1.12E-05,3.34E-07,1.91E-06,1.02E-06,0.1538186476,9.55E-06,4.41E-06
6.33E-06,2.64E-06,1.18E-05,3.27E-07,2.06E-06,1.43E-06,0.1694212623,9.97E-06,4.73E-06
6.68E-06,2.92E-06,1.23E-05,3.31E-07,2.20E-06,1.54E-06,0.1881128646,1.03E-05,5.01E-06
6.81E-06,2.99E-06,1.22E-05,3.31E-07,2.23E-06,9.48E-07,0.1907220113,1.01E-05,5.06E-06
6.50E-06,2.96E-06,1.21E-05,3.16E-07,2.19E-06,1.08E-06,0.166382041,9.94E-06,4.97E-06
6.22E-06,3.03E-06,1.19E-05,3.07E-07,2.13E-06,1.15E-06,0.1657290685,9.79E-06,4.92E-06
6.31E-06,3.21E-06,1.19E-05,3.05E-07,2.11E-06,1.46E-06,0.1803910661,9.64E-06,4.88E-06
6.45E-06,3.43E-06,1.19E-05,2.83E-07,2.06E-06,1.53E-06,0.1879794022,9.59E-06,5.01E-06
6.77E-06,3.53E-06,1.12E-05,2.52E-07,1.82E-06,2.11E-06,0.2544928929,9.12E-06,5.25E-06
9.24E-06,3.59E-06,1.03E-05,3.16E-07,1.67E-06,3.42E-06,0.3334036979,8.55E-06,5.20E-06
0,-6.10E-07,0,0,0,1.14E-05,0.06191496318,9.32E-06,5.80E-06
0,-7.40E-07,0,0,0,8.51E-06,0.06191496318,8.20E-06,6.43E-06
-2.28E-06,-3.63E-07,0,0,0,2.15E-06,0.06191496318,4.57E-06,4.59E-06
5.38E-06,2.44E-06,8.53E-06,1.27E-07,9.77E-07,1.02E-06,0.4717929316,5.30E-06,3.91E-06
3.84E-06,2.39E-06,7.14E-06,1.41E-07,6.41E-07,5.56E-07,0.6206795001,4.70E-06,4.10E-06
3.26E-06,1.94E-06,6.03E-06,8.22E-08,5.51E-07,1.26E-07,0.6328760494,4.01E-06,3.65E-06
2.69E-06,1.69E-06,5.22E-06,7.28E-08,5.03E-07,4.65E-07,0.6591806541,3.58E-06,3.18E-06
2.34E-06,1.47E-06,4.35E-06,6.81E-08,5.00E-07,3.09E-07,0.6310407688,3.18E-06,2.70E-06
2.16E-06,1.31E-06,3.96E-06,6.59E-08,4.84E-07,5.88E-07,0.5820709799,2.97E-06,2.35E-06
2.00E-06,1.23E-06,3.82E-06,7.01E-08,4.64E-07,2.24E-07,0.553156147,2.92E-06,2.18E-06
1.76E-06,1.15E-06,3.59E-06,6.61E-08,4.55E-07,1.48E-07,0.5390703105,2.76E-06,2.09E-06
1.74E-06,1.07E-06,3.32E-06,6.20E-08,4.40E-07,2.58E-07,0.5370887048,2.47E-06,1.99E-06
1.65E-06,1.07E-06,3.21E-06,5.86E-08,4.07E-07,2.09E-07,0.5474121707,2.38E-06,1.97E-06
1.59E-06,1.02E-06,3.19E-06,5.07E-08,3.90E-07,2.70E-07,0.5614116979,2.29E-06,1.96E-06
1.53E-06,9.99E-07,3.05E-06,4.61E-08,3.85E-07,2.29E-07,0.5930473218,2.27E-06,2.01E-06
1.46E-06,9.36E-07,2.91E-06,4.05E-08,3.24E-07,2.73E-07,0.6025725818,0,0
-9.56E-08,-3.16E-08,0,0,0,1.23E-07,0.06191496318,0,0
-9.24E-08,-4.80E-08,0,0,0,-2.49E-07,0.06191496318,0,0
-8.73E-08,-4.86E-08,0,0,0,1.09E-07,0.06191496318,0,0
-6.09E-08,-4.41E-08,0,0,0,2.07E-07,0.06191496318,0,0
-6.98E-08,-5.72E-08,0,0,0,-8.85E-08,0.06191496318,0,0
-4.99E-08,-3.30E-08,0,0,0,-1.15E-07,0.06191496318,0,0
-4.70E-08,-1.94E-08,0,0,0,2.74E-08,0.06191496318,0,0
-6.39E-08,-2.65E-08,0,0,0,-3.94E-07,0.06191496318,0,0
-8.29E-08,-4.18E-08,0,0,0,-2.39E-08,0.06191496318,0,0
5.35E-07,3.39E-07,7.90E-07,4.14E-08,1.98E-07,1.67E-07,0.3203226765,5.37E-07,5.97E-07
4.86E-07,3.44E-07,8.64E-07,4.25E-08,1.75E-07,-1.19E-07,0.04629877248,4.93E-07,5.26E-07
3.38E-07,2.92E-07,8.77E-07,4.74E-08,1.45E-07,3.50E-07,0,5.06E-07,5.08E-07
2.67E-07,2.01E-07,6.37E-07,2.86E-08,1.18E-07,1.15E-07,0,3.55E-07,4.33E-07
5.95E-06,1.86E-06,1.23E-05,3.22E-07,2.06E-06,8.02E-07,0.1970210163,0,0
6.64E-06,2.09E-06,1.29E-05,3.50E-07,2.27E-06,8.32E-07,0.1944457111,1.16E-05,5.15E-06
6.88E-06,2.21E-06,1.30E-05,3.83E-07,2.38E-06,8.88E-07,0.1616034027,1.20E-05,5.24E-06
6.98E-06,2.28E-06,1.34E-05,4.03E-07,2.41E-06,8.95E-07,0.1258851581,1.25E-05,5.35E-06
7.16E-06,2.39E-06,1.35E-05,4.10E-07,2.39E-06,1.31E-06,0.1241886588,1.26E-05,5.43E-06
7.31E-06,2.69E-06,1.36E-05,4.22E-07,2.38E-06,1.35E-06,0.1633318301,1.26E-05,5.62E-06
7.85E-06,3.12E-06,1.41E-05,4.03E-07,2.41E-06,2.07E-06,0.238290181,1.26E-05,5.96E-06
8.26E-06,3.54E-06,1.49E-05,3.77E-07,2.43E-06,2.45E-06,0.3184409139,1.28E-05,6.53E-06
8.50E-06,3.66E-06,1.51E-05,3.64E-07,2.33E-06,2.03E-06,0.3741838172,1.25E-05,6.81E-06
8.23E-06,3.48E-06,1.43E-05,3.45E-07,2.15E-06,1.55E-06,0.3982209631,1.16E-05,6.44E-06
7.79E-06,3.21E-06,1.33E-05,3.21E-07,2.00E-06,1.26E-06,0.3904822861,1.08E-05,5.68E-06
7.03E-06,2.87E-06,1.20E-05,3.04E-07,1.83E-06,9.83E-07,0.3558023374,9.76E-06,4.85E-06
6.11E-06,2.45E-06,1.08E-05,3.04E-07,1.70E-06,7.32E-07,0.3010883366,8.76E-06,4.26E-06
5.56E-06,2.14E-06,9.90E-06,3.03E-07,1.62E-06,6.99E-07,0.2538788457,8.03E-06,3.86E-06
5.18E-06,2.00E-06,9.42E-06,2.93E-07,1.55E-06,4.65E-07,0.2425450157,7.73E-06,3.73E-06
5.04E-06,1.98E-06,9.57E-06,3.02E-07,1.59E-06,5.38E-07,0.2453624141,7.98E-06,3.87E-06
5.46E-06,2.03E-06,9.91E-06,3.08E-07,1.70E-06,8.53E-07,0.2316797948,8.39E-06,3.99E-06
5.74E-06,2.12E-06,1.04E-05,3.14E-07,1.79E-06,7.16E-07,0.2018803703,8.77E-06,4.07E-06
5.84E-06,2.24E-06,1.07E-05,3.29E-07,1.83E-06,7.73E-07,0.1666658174,9.09E-06,4.19E-06
6.03E-06,2.40E-06,1.11E-05,3.25E-07,1.90E-06,9.47E-07,0.1657162149,9.39E-06,4.41E-06
6.22E-06,2.62E-06,1.16E-05,3.13E-07,2.03E-06,1.50E-06,0.1853242633,9.73E-06,4.68E-06
6.35E-06,2.81E-06,1.19E-05,3.17E-07,2.12E-06,1.12E-06,0.2026901119,9.94E-06,4.88E-06
6.37E-06,2.82E-06,1.16E-05,3.17E-07,2.11E-06,9.49E-07,0.2013462451,9.64E-06,4.80E-06
6.10E-06,2.76E-06,1.14E-05,2.99E-07,2.05E-06,1.02E-06,0.1810987626,9.34E-06,4.64E-06
5.80E-06,2.79E-06,1.12E-05,2.87E-07,2.01E-06,1.02E-06,0.1808580147,9.21E-06,4.56E-06
5.89E-06,2.94E-06,1.11E-05,2.85E-07,2.03E-06,1.08E-06,0.1921147093,9.03E-06,4.50E-06
6.15E-06,3.18E-06,1.11E-05,2.68E-07,2.03E-06,1.52E-06,0.1990519555,8.92E-06,4.55E-06
6.03E-06,3.31E-06,1.06E-05,2.39E-07,1.85E-06,1.39E-06,0.2452864546,8.66E-06,4.70E-06
7.06E-06,3.37E-06,9.89E-06,2.82E-07,1.65E-06,1.67E-06,0.3565436438,7.92E-06,4.63E-06
0,-4.81E-07,0,0,0,2.54E-06,0.06191496318,6.87E-06,4.26E-06
0,-5.68E-07,0,0,0,2.29E-06,0.06191496318,5.83E-06,3.89E-06
-1.16E-06,-2.84E-07,0,0,0,1.07E-06,0.06191496318,5.16E-06,3.75E-06
4.46E-06,2.20E-06,7.22E-06,9.16E-08,7.97E-07,6.78E-07,0.5330796107,4.66E-06,3.71E-06
3.41E-06,2.08E-06,6.42E-06,9.86E-08,5.56E-07,4.12E-07,0.6371103815,4.12E-06,3.66E-06
2.93E-06,1.73E-06,5.49E-06,6.84E-08,4.80E-07,3.21E-07,0.6597126953,3.71E-06,3.44E-06
2.58E-06,1.51E-06,4.85E-06,5.89E-08,4.52E-07,1.35E-07,0.6702509888,3.34E-06,3.03E-06
2.19E-06,1.36E-06,4.16E-06,5.89E-08,4.51E-07,7.49E-08,0.6395988697,2.98E-06,2.60E-06
2.12E-06,1.26E-06,3.92E-06,6.08E-08,4.48E-07,2.45E-07,0.5942309046,2.84E-06,2.32E-06
2.00E-06,1.21E-06,3.82E-06,6.36E-08,4.38E-07,2.16E-07,0.5641786076,2.86E-06,2.21E-06
1.76E-06,1.14E-06,3.59E-06,6.08E-08,4.42E-07,2.64E-07,0.5470690727,2.68E-06,2.12E-06
1.76E-06,1.08E-06,3.26E-06,6.04E-08,4.35E-07,-2.33E-07,0.541601371,2.38E-06,2.02E-06
1.66E-06,1.05E-06,3.15E-06,5.55E-08,3.91E-07,2.96E-07,0.5488670379,2.30E-06,1.96E-06
1.61E-06,1.01E-06,3.08E-06,5.17E-08,3.61E-07,1.50E-07,0.5693787576,2.30E-06,1.97E-06
1.51E-06,9.80E-07,3.07E-06,4.66E-08,3.55E-07,2.99E-07,0.5958861702,2.26E-06,2.00E-06
1.46E-06,8.96E-07,2.87E-06,3.92E-08,3.29E-07,2.53E-07,0.5876165413,2.21E-06,1.89E-06
1.31E-06,7.75E-07,2.91E-06,3.08E-08,3.08E-07,1.82E-07,0.5236661062,2.11E-06,1.71E-06
1.17E-06,6.56E-07,2.45E-06,4.55E-08,2.82E-07,1.26E-07,0.4590118116,1.77E-06,1.49E-06
1.13E-06,5.84E-07,2.13E-06,3.94E-08,2.45E-07,5.32E-08,0.4087754484,1.59E-06,1.27E-06
9.66E-07,5.72E-07,1.97E-06,4.19E-08,2.41E-07,2.80E-08,0.359547475,1.35E-06,1.01E-06
8.63E-07,5.37E-07,1.79E-06,5.04E-08,2.40E-07,-7.84E-08,0.3850831017,1.16E-06,8.82E-07
6.47E-07,4.13E-07,1.50E-06,2.97E-08,1.98E-07,7.31E-09,0.4862074098,1.05E-06,8.48E-07
6.42E-07,3.37E-07,1.29E-06,2.08E-08,1.82E-07,2.52E-08,0.5253379809,9.46E-07,7.44E-07
5.15E-07,3.64E-07,1.18E-06,2.73E-08,1.68E-07,1.86E-08,0.5195984394,8.41E-07,6.40E-07
4.80E-07,3.80E-07,8.55E-07,4.34E-08,1.75E-07,-4.85E-08,0.3687115645,5.52E-07,5.53E-07
4.70E-07,3.25E-07,7.58E-07,4.00E-08,1.93E-07,1.17E-08,0.2407286017,5.23E-07,5.35E-07
4.41E-07,3.37E-07,7.43E-07,4.50E-08,1.66E-07,-2.22E-07,0.09525645769,4.99E-07,4.72E-07
3.10E-07,2.90E-07,8.43E-07,4.32E-08,1.44E-07,2.65E-08,0,4.88E-07,4.68E-07
2.54E-07,1.85E-07,6.20E-07,1.92E-08,1.29E-07,1.83E-08,0,3.37E-07,4.13E-07
6.27E-06,1.93E-06,1.26E-05,3.36E-07,2.16E-06,7.61E-07,0.1839445438,0,0
6.99E-06,2.19E-06,1.32E-05,3.69E-07,2.38E-06,8.38E-07,0.181151858,1.20E-05,5.33E-06
7.33E-06,2.35E-06,1.36E-05,4.03E-07,2.51E-06,1.11E-06,0.1551057251,1.24E-05,5.39E-06
7.39E-06,2.46E-06,1.41E-05,4.20E-07,2.55E-06,1.07E-06,0.1329333919,1.28E-05,5.48E-06
7.63E-06,2.61E-06,1.43E-05,4.26E-07,2.53E-06,1.22E-06,0.1382912973,1.28E-05,5.51E-06
8.02E-06,2.91E-06,1.45E-05,4.33E-07,2.50E-06,1.45E-06,0.1753072244,1.25E-05,5.59E-06
8.47E-06,3.32E-06,1.48E-05,4.00E-07,2.49E-06,1.92E-06,0.2581516977,1.23E-05,5.87E-06
8.61E-06,3.67E-06,1.52E-05,3.64E-07,2.43E-06,1.79E-06,0.3514633257,1.23E-05,6.31E-06
8.57E-06,3.63E-06,1.50E-05,3.44E-07,2.21E-06,1.45E-06,0.412900332,1.19E-05,6.54E-06
8.13E-06,3.31E-06,1.39E-05,3.26E-07,2.00E-06,1.18E-06,0.4292896941,1.09E-05,6.10E-06
7.51E-06,2.99E-06,1.28E-05,3.03E-07,1.86E-06,1.02E-06,0.4079521683,1.00E-05,5.26E-06
6.74E-06,2.65E-06,1.15E-05,2.93E-07,1.71E-06,7.78E-07,0.3619366178,8.95E-06,4.45E-06
5.89E-06,2.27E-06,1.04E-05,2.90E-07,1.60E-06,5.64E-07,0.299428738,8.19E-06,4.00E-06
5.42E-06,2.00E-06,9.64E-06,2.84E-07,1.57E-06,6.61E-07,0.2553425688,7.72E-06,3.75E-06
5.21E-06,1.91E-06,9.25E-06,2.79E-07,1.56E-06,5.68E-07,0.2501775005,7.67E-06,3.74E-06
5.07E-06,1.93E-06,9.39E-06,2.91E-07,1.61E-06,5.80E-07,0.249972346,8.03E-06,3.91E-06
5.39E-06,1.98E-06,9.92E-06,3.01E-07,1.72E-06,6.93E-07,0.225357608,8.44E-06,4.02E-06
5.77E-06,2.10E-06,1.03E-05,3.16E-07,1.80E-06,8.13E-07,0.1966132931,8.86E-06,4.12E-06
5.91E-06,2.23E-06,1.07E-05,3.25E-07,1.84E-06,7.94E-07,0.1721585475,9.13E-06,4.23E-06
6.02E-06,2.39E-06,1.10E-05,3.15E-07,1.90E-06,1.02E-06,0.1745944673,9.23E-06,4.41E-06
6.17E-06,2.57E-06,1.14E-05,2.99E-07,2.00E-06,1.14E-06,0.1968260032,9.35E-06,4.64E-06
6.06E-06,2.70E-06,1.16E-05,3.03E-07,2.04E-06,9.68E-07,0.2151567297,9.38E-06,4.78E-06
6.02E-06,2.66E-06,1.12E-05,3.06E-07,1.99E-06,8.01E-07,0.2128782889,9.18E-06,4.77E-06
5.71E-06,2.58E-06,1.07E-05,2.93E-07,1.91E-06,9.12E-07,0.1938040938,9.04E-06,4.69E-06
5.48E-06,2.58E-06,1.05E-05,2.81E-07,1.87E-06,1.06E-06,0.1882154461,8.96E-06,4.61E-06
5.64E-06,2.69E-06,1.03E-05,2.71E-07,1.92E-06,9.98E-07,0.1981207074,8.75E-06,4.48E-06
5.81E-06,2.93E-06,1.03E-05,2.57E-07,1.96E-06,1.41E-06,0.2075704812,8.56E-06,4.45E-06
5.51E-06,3.07E-06,1.01E-05,2.30E-07,1.84E-06,1.29E-06,0.2343266333,8.23E-06,4.49E-06
5.13E-06,3.03E-06,9.27E-06,1.98E-07,1.60E-06,1.43E-06,0.3274198718,7.54E-06,4.42E-06
4.51E-06,2.90E-06,8.11E-06,1.74E-07,1.41E-06,1.37E-06,0.4093976071,6.63E-06,4.13E-06
3.80E-06,2.67E-06,6.94E-06,1.49E-07,1.19E-06,9.73E-07,0.4358091143,5.60E-06,3.72E-06
3.64E-06,2.34E-06,6.45E-06,1.17E-07,8.64E-07,6.32E-07,0.4945904261,4.85E-06,3.51E-06
3.38E-06,2.00E-06,6.23E-06,9.54E-08,6.51E-07,4.59E-07,0.5495980844,4.36E-06,3.49E-06
3.00E-06,1.76E-06,5.70E-06,7.71E-08,4.98E-07,2.60E-07,0.6336407874,3.82E-06,3.43E-06
2.67E-06,1.54E-06,5.18E-06,6.48E-08,4.26E-07,3.38E-07,0.6741257391,3.53E-06,3.27E-06
2.38E-06,1.37E-06,4.57E-06,5.80E-08,3.89E-07,5.12E-07,0.6720909816,3.28E-06,2.97E-06
2.13E-06,1.26E-06,3.92E-06,5.47E-08,3.87E-07,2.41E-07,0.6461843202,2.90E-06,2.59E-06
2.06E-06,1.21E-06,3.82E-06,5.77E-08,4.20E-07,3.39E-07,0.6119348223,2.67E-06,2.30E-06
1.97E-06,1.19E-06,3.83E-06,5.73E-08,4.32E-07,1.60E-07,0.58228808,2.73E-06,2.19E-06
1.77E-06,1.13E-06,3.57E-06,5.61E-08,4.35E-07,1.51E-07,0.5634964598,2.61E-06,2.11E-06
1.72E-06,1.07E-06,3.19E-06,5.55E-08,4.29E-07,1.42E-07,0.55633425,2.38E-06,2.04E-06
1.72E-06,1.05E-06,3.05E-06,5.42E-08,3.77E-07,7.30E-08,0.5531856417,2.27E-06,1.97E-06
1.61E-06,1.03E-06,3.08E-06,5.22E-08,3.33E-07,3.94E-07,0.5774704674,2.21E-06,1.92E-06
1.49E-06,9.61E-07,3.05E-06,4.62E-08,3.19E-07,2.79E-07,0.5998105016,2.19E-06,1.91E-06
1.44E-06,8.55E-07,2.97E-06,3.70E-08,3.53E-07,4.36E-08,0.5700765347,2.12E-06,1.78E-06
1.31E-06,7.17E-07,2.88E-06,3.08E-08,3.56E-07,1.03E-08,0.4976634666,2.06E-06,1.62E-06
1.15E-06,6.35E-07,2.44E-06,4.51E-08,3.14E-07,-1.21E-07,0.4544896659,1.73E-06,1.43E-06
1.07E-06,5.62E-07,2.25E-06,3.45E-08,2.77E-07,-2.41E-08,0.4539984322,1.57E-06,1.26E-06
9.99E-07,5.59E-07,1.92E-06,3.58E-08,2.48E-07,3.16E-08,0.4474158519,1.38E-06,1.05E-06
8.88E-07,5.26E-07,1.64E-06,3.74E-08,2.45E-07,3.36E-08,0.4424033492,1.17E-06,9.05E-07
6.80E-07,4.28E-07,1.38E-06,2.62E-08,2.01E-07,-4.38E-08,0.4730428947,1.05E-06,8.58E-07
6.00E-07,3.42E-07,1.29E-06,2.27E-08,2.13E-07,1.03E-08,0.5208127468,9.57E-07,7.45E-07
4.89E-07,2.65E-07,1.22E-06,2.03E-08,2.14E-07,-1.08E-07,0.4872936606,8.39E-07,6.29E-07
4.61E-07,2.58E-07,8.78E-07,3.01E-08,1.90E-07,7.17E-08,0.3360169206,5.39E-07,5.31E-07
4.09E-07,3.24E-07,7.47E-07,4.30E-08,1.71E-07,1.21E-07,0.1308210705,4.86E-07,4.94E-07
3.58E-07,3.25E-07,7.18E-07,4.03E-08,1.36E-07,1.34E-07,0.05832254364,4.86E-07,4.30E-07
2.82E-07,3.00E-07,7.90E-07,3.96E-08,1.33E-07,1.08E-07,0.02593623561,4.83E-07,4.25E-07
2.64E-07,1.84E-07,5.86E-07,9.75E-09,1.38E-07,-4.23E-09,0,3.54E-07,4.01E-07
6.47E-06,2.00E-06,1.30E-05,3.57E-07,2.26E-06,8.79E-07,0.1819628266,0,0
7.26E-06,2.26E-06,1.37E-05,3.84E-07,2.49E-06,1.36E-06,0.1815593264,1.23E-05,5.47E-06
7.65E-06,2.41E-06,1.40E-05,4.17E-07,2.63E-06,9.02E-07,0.1563136577,1.27E-05,5.55E-06
7.69E-06,2.50E-06,1.44E-05,4.37E-07,2.65E-06,1.00E-06,0.1307523273,1.30E-05,5.57E-06
7.78E-06,2.60E-06,1.46E-05,4.36E-07,2.56E-06,1.27E-06,0.1378998827,1.28E-05,5.51E-06
7.99E-06,2.81E-06,1.44E-05,4.29E-07,2.48E-06,1.26E-06,0.1749820144,1.24E-05,5.52E-06
8.29E-06,3.10E-06,1.45E-05,3.94E-07,2.43E-06,1.69E-06,0.2503923638,1.21E-05,5.70E-06
8.40E-06,3.34E-06,1.46E-05,3.67E-07,2.36E-06,1.71E-06,0.3397817032,1.20E-05,6.06E-06
8.10E-06,3.25E-06,1.44E-05,3.49E-07,2.16E-06,1.09E-06,0.4045411861,1.13E-05,6.13E-06
7.48E-06,2.96E-06,1.32E-05,3.29E-07,1.95E-06,8.40E-07,0.4227407679,1.02E-05,5.61E-06
7.00E-06,2.70E-06,1.19E-05,3.13E-07,1.81E-06,8.15E-07,0.3958359277,9.18E-06,4.79E-06
6.40E-06,2.44E-06,1.04E-05,3.06E-07,1.67E-06,7.69E-07,0.3427959224,8.42E-06,4.14E-06
5.69E-06,2.14E-06,9.77E-06,3.03E-07,1.57E-06,6.45E-07,0.2847032237,7.74E-06,3.79E-06
5.28E-06,1.96E-06,9.33E-06,2.98E-07,1.56E-06,5.70E-07,0.2503040677,7.40E-06,3.62E-06
5.15E-06,1.91E-06,9.17E-06,2.95E-07,1.56E-06,5.93E-07,0.2477091097,7.63E-06,3.73E-06
5.19E-06,1.96E-06,9.45E-06,3.05E-07,1.63E-06,4.91E-07,0.2459682569,8.11E-06,3.93E-06
5.45E-06,2.05E-06,9.98E-06,3.14E-07,1.75E-06,7.61E-07,0.2188149969,8.51E-06,4.04E-06
5.75E-06,2.17E-06,1.04E-05,3.23E-07,1.85E-06,8.17E-07,0.1884263458,8.93E-06,4.14E-06
5.89E-06,2.30E-06,1.07E-05,3.29E-07,1.89E-06,7.43E-07,0.1706009881,9.17E-06,4.25E-06
5.87E-06,2.42E-06,1.08E-05,3.10E-07,1.88E-06,1.01E-06,0.1867526892,9.09E-06,4.39E-06
5.95E-06,2.59E-06,1.09E-05,2.91E-07,1.92E-06,1.08E-06,0.2205248236,9.00E-06,4.58E-06
5.86E-06,2.65E-06,1.10E-05,2.87E-07,1.95E-06,9.51E-07,0.2417524986,8.87E-06,4.65E-06
5.76E-06,2.61E-06,1.08E-05,2.86E-07,1.92E-06,7.79E-07,0.2453971531,8.75E-06,4.72E-06
5.59E-06,2.61E-06,1.05E-05,2.74E-07,1.85E-06,7.44E-07,0.2388735518,8.74E-06,4.79E-06
5.52E-06,2.66E-06,1.02E-05,2.67E-07,1.80E-06,1.31E-06,0.2319730399,8.74E-06,4.78E-06
5.58E-06,2.71E-06,1.00E-05,2.60E-07,1.81E-06,1.19E-06,0.2209617301,8.47E-06,4.55E-06
5.49E-06,2.81E-06,9.92E-06,2.37E-07,1.83E-06,1.15E-06,0.2228575407,8.14E-06,4.35E-06
5.28E-06,2.93E-06,9.60E-06,2.07E-07,1.73E-06,1.24E-06,0.2559766244,7.79E-06,4.28E-06
4.90E-06,2.96E-06,8.85E-06,1.81E-07,1.54E-06,1.32E-06,0.3332506933,7.24E-06,4.18E-06
4.29E-06,2.82E-06,7.97E-06,1.45E-07,1.36E-06,1.17E-06,0.3932441446,6.43E-06,3.95E-06
3.64E-06,2.50E-06,6.84E-06,1.15E-07,1.14E-06,6.82E-07,0.4336852433,5.45E-06,3.54E-06
3.33E-06,2.13E-06,6.04E-06,9.11E-08,8.43E-07,2.55E-07,0.4848981827,4.66E-06,3.27E-06
3.02E-06,1.80E-06,5.82E-06,8.89E-08,6.20E-07,1.36E-07,0.5639358058,4.15E-06,3.25E-06
2.77E-06,1.57E-06,5.26E-06,7.36E-08,4.73E-07,2.92E-07,0.6430314474,3.65E-06,3.21E-06
2.52E-06,1.46E-06,4.89E-06,6.97E-08,4.14E-07,2.55E-07,0.6741891207,3.42E-06,3.10E-06
2.24E-06,1.33E-06,4.49E-06,6.36E-08,3.85E-07,3.16E-07,0.6698697851,3.23E-06,2.90E-06
1.98E-06,1.23E-06,3.90E-06,5.62E-08,3.70E-07,3.69E-07,0.6507402661,2.81E-06,2.59E-06
1.98E-06,1.15E-06,3.60E-06,5.59E-08,3.98E-07,3.28E-07,0.6253598543,2.57E-06,2.33E-06
1.84E-06,1.13E-06,3.71E-06,5.76E-08,4.22E-07,1.80E-08,0.6021134125,2.56E-06,2.18E-06
1.71E-06,1.08E-06,3.51E-06,5.56E-08,4.26E-07,2.29E-07,0.582260169,2.53E-06,2.12E-06
1.66E-06,1.05E-06,3.19E-06,5.62E-08,4.22E-07,-9.05E-08,0.5747582804,2.40E-06,2.08E-06
1.66E-06,1.05E-06,3.02E-06,5.29E-08,3.92E-07,2.20E-07,0.5708483159,2.30E-06,2.02E-06
1.56E-06,1.00E-06,2.93E-06,5.03E-08,3.46E-07,3.33E-07,0.5859892787,2.14E-06,1.89E-06
1.37E-06,9.26E-07,2.93E-06,4.68E-08,3.39E-07,2.57E-07,0.5925077048,2.06E-06,1.79E-06
1.38E-06,8.26E-07,2.85E-06,4.38E-08,3.56E-07,2.68E-07,0.5479292928,2.01E-06,1.65E-06
1.26E-06,6.83E-07,2.78E-06,3.21E-08,3.45E-07,5.18E-08,0.4515652722,2.05E-06,1.54E-06
1.13E-06,6.07E-07,2.37E-06,4.07E-08,3.11E-07,2.85E-07,0.4054738036,1.72E-06,1.37E-06
1.04E-06,5.44E-07,2.23E-06,3.14E-08,2.70E-07,1.46E-08,0.4089020375,1.55E-06,1.23E-06
9.26E-07,5.60E-07,2.00E-06,3.66E-08,2.38E-07,1.07E-07,0.411112867,1.40E-06,1.06E-06
8.82E-07,5.18E-07,1.67E-06,3.46E-08,2.43E-07,1.03E-07,0.4076039439,1.19E-06,9.38E-07
6.94E-07,4.34E-07,1.42E-06,3.16E-08,2.10E-07,-1.17E-08,0.4331975922,1.06E-06,8.74E-07
6.04E-07,3.85E-07,1.31E-06,3.62E-08,2.19E-07,1.19E-08,0.4248332156,9.63E-07,7.39E-07
5.12E-07,3.52E-07,1.20E-06,2.81E-08,2.14E-07,1.75E-07,0.4472944282,8.77E-07,6.20E-07
5.00E-07,2.70E-07,8.55E-07,3.48E-08,2.01E-07,9.95E-09,0.3274935294,5.25E-07,4.99E-07
4.17E-07,3.25E-07,7.07E-07,4.68E-08,1.86E-07,8.29E-08,0.09865161453,4.61E-07,4.57E-07
3.58E-07,3.25E-07,7.03E-07,4.65E-08,1.50E-07,9.22E-08,0.02854034398,5.06E-07,4.00E-07
3.01E-07,2.87E-07,7.74E-07,4.28E-08,1.29E-07,2.48E-07,0,4.94E-07,3.87E-07
2.94E-07,1.88E-07,5.71E-07,2.05E-08,1.26E-07,-7.03E-08,0,3.86E-07,3.97E-07
6.65E-06,2.08E-06,1.35E-05,3.75E-07,2.38E-06,1.08E-06,0.1759102973,0,0
